Source.Name,Column1,Column2,Date,Likes,Comment,(view source),Post ID,Label,Hate_Label
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4225,,09-04-2024 19:18,,Sahi bola aap ne 😡😡 jai sanatan 🚩🚩🚩🔥 jai Bharat 🚩🚩🇮🇳🇮🇳,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4226,,09-04-2024 19:21,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4227,,09-04-2024 19:24,,Ab iski baari h 😂😂😂😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4228,,09-04-2024 19:45,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4229,,09-04-2024 19:50,,Aur do Congress ko vote abhi bhi waqt hai saml jao,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4230,,09-04-2024 19:56,,@randomsena  @randomsena0  @rsenabhi  @sayanigh,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4231,,09-04-2024 20:21,,Isko Aisa chodo ye samaj Mai nhi ayga gand pati ya samne😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HSN',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4232,,09-04-2024 20:58,,Raand saali,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HSN',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4233,,09-04-2024 20:59,,Hindu hai toh itna bawal kyu bhai kaunsi muslim hai ye 😢,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4234,,09-04-2024 21:06,,@randomsena pls Action 🙏🙏🙏,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4235,,09-04-2024 21:06,,@randomsena ❤️❤️❤️,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4236,,09-04-2024 21:14,,Katwe ki rakhel hai 🐖 sahi hai na,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4237,,09-04-2024 21:28,,"Or kya soch ho skti h saYONI madam ki,,, isse agye nhi soch sakti thi didi",https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4238,,09-04-2024 21:48,,😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4239,,09-04-2024 21:50,1,😂😂😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4240,,09-04-2024 21:54,,😡😡😡😡😡,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4241,,09-04-2024 23:40,,@randomsena 😮😮,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4242,,10-04-2024 00:31,1,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4243,,10-04-2024 00:32,,"ye sugariya jatani nahi chaiye. 

bina baap ki olad.  hi ye.",https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4244,,10-04-2024 00:37,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4245,,10-04-2024 01:05,,Karma will speak one day🔥🙌,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4246,,10-04-2024 01:08,,@randomsena ☠️,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4247,,10-04-2024 01:09,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4248,,10-04-2024 01:39,,@myogi_adityanath @amitshahofficial @randomsena @delhi_ka_deepak_official,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4249,,10-04-2024 01:46,,❌😡🤬🖕,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4250,,10-04-2024 02:16,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4251,,10-04-2024 02:33,,@rendom.sena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4252,,10-04-2024 02:48,,😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4253,,10-04-2024 03:03,,Ishki maa ka kala papita,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4254,,10-04-2024 03:14,,"@randomsena 
@randomsena_03",https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4255,,10-04-2024 03:19,,Good,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4256,,10-04-2024 03:20,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4257,,10-04-2024 03:25,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4258,,10-04-2024 03:34,,😡😡😡😡😡,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4259,,10-04-2024 03:35,,काश उस रात इसका बाप कोंडम पहन लेता तो ये पैदा न होती,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4260,,10-04-2024 03:39,,Bas ab yaha comments me muchodi karo,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4261,,10-04-2024 03:41,,😡😡😡😡,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4262,,10-04-2024 03:48,,❎,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4263,,10-04-2024 04:00,,Zra kuch aasmani kitab pe bnaoo.. pta chlega ki khoon khraba kaise hota h. Itni bdi baat ho gyi kisi ne kuch kia nhi..,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4264,,10-04-2024 04:05,,Sakht karwahi hona chahiye is par,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4265,,10-04-2024 04:31,,Isko arrest karao bhaiya,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4266,,10-04-2024 04:33,,😠😠😠😡😡😡🤬🤬🤬🤬,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4267,,10-04-2024 04:34,,Cash file Karo,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4268,,10-04-2024 04:34,,😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4269,,10-04-2024 04:42,2,"₹@ndi hogi ling ka mtlb sirf Lπnd janti hai .. BaTW ..ling mean --- ""prateek"" 🙌",https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HSN',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4270,,10-04-2024 05:10,,mader chod,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HSN',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4271,,10-04-2024 05:11,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4272,,10-04-2024 05:11,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4273,,10-04-2024 05:11,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4274,,10-04-2024 05:11,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4275,,10-04-2024 05:12,,अब इन दलालों और चमचों के पिछवाड़े में आग नहीं लगी 😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4276,,10-04-2024 05:12,,जल्द प्रशासन कार्यवाही करें और इस वीडियो को रेंडम सेना तक पहुंचा दों,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4277,,10-04-2024 05:13,,Iss bhain ki Lodi k muh mai jhaado 🤬🤬🤬🤬🤬,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HSN',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4278,,10-04-2024 05:13,,Baaki 2024 k election k baad aab tmc ki hi baari hai maa chudne vaali hai Mamta ki party ki or Mamta ki😂😂😂😂😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HSN',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4279,,10-04-2024 05:27,,😂 ye sahi tha guru 😂🤣,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4280,,10-04-2024 05:43,,Case hona cahiye hamare astha ke sath khilwad bardast nahi honi cahiye,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4281,,10-04-2024 05:44,,HAR HAR MAHADEV SHIV SHANKAR SAMBHU,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4282,,10-04-2024 05:45,,Right 👍,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4283,,10-04-2024 05:59,,फटे कंडोम का नतीजा है,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4284,,10-04-2024 05:59,,Is bahn ki laudi ki maa ka bhosada,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HSN',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4285,,10-04-2024 06:15,,#rendomsena 🙏🙏🙏🙏🙏🙏,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4286,,10-04-2024 06:27,,Ese sajaa milni chahiye Jai shree ram ❤️ 🙏🏻 🚩,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4287,,10-04-2024 06:28,,@randomsena ur need here💀,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4288,,10-04-2024 07:06,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4289,,10-04-2024 07:06,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4290,,10-04-2024 07:16,,Lagta h bina condom k hi psnd 😂tabhi tanatani bhaadak rha,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HSN',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4291,,10-04-2024 07:22,,Iski chut ka murabba batwadenge,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4292,,10-04-2024 07:27,1,ये जिस दिन हर जाएगी उस दिन मे जश्न मनाऊगा❤️,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4293,,10-04-2024 07:31,,इसकी मैं अपना पूरा  डेडेंगा लिंग 😂😂 हिंदुआ का lo fast,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4294,,10-04-2024 07:38,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4295,,10-04-2024 07:53,,@rendom.sena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4296,,10-04-2024 08:12,,😡,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4297,,10-04-2024 08:40,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4298,,10-04-2024 08:42,,ye padosi ka biz hai 😂😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4299,,10-04-2024 08:43,,bhagwan ise sadbhuddhi de aur medical wala iske baap ko condom ...taki aisi galti dubara na ho,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4300,,10-04-2024 08:47,,😡😡,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4301,,10-04-2024 08:49,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4302,,10-04-2024 08:51,,😡😡😡😡😡😡,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4303,,10-04-2024 08:52,,भाई लोगो इस के दिमाग मे केवल यही चीज है इस लिए इस को हर चीज वैसे ही दिखती है😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4304,,10-04-2024 08:56,,Ghosh ki maaa ki,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4305,,10-04-2024 09:00,,@randomsena @bharatrastrasena  please arrest kamp start kare Jay shree ram ♥️🚩,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4306,,10-04-2024 09:07,,R A N D I❤️🔥,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4307,,10-04-2024 09:10,,#randomsena @randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4308,,10-04-2024 09:17,,Aise log raaj niti me AA jate he😢,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4309,,10-04-2024 09:17,,@random_sena118,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4310,,10-04-2024 09:21,1,@randomsena @myogi_adityanath @narendramodi,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4311,,10-04-2024 09:22,,"Eska bap v us rat ko pahn leta toh es jaisi r...d paida nhi Hui hoti , baki santan eske liy ese kabhi maf nhi krengea",https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4312,,10-04-2024 09:29,,Aisa kuch agar Muslim bhai ke dharm par bol dete ya kr dete to wo log ab Tak ise Jaan se maar deta bus hum hi chup hai 😢,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4313,,10-04-2024 09:29,,जय श्री महाकाल ❤️,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4314,,10-04-2024 09:29,,😡😡,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4315,,10-04-2024 09:35,,भैया हम कुछ नहीं बोलेंगे अगर मैंने कुछ बोला तो आप विवाद हो जाएगा😂😂😂😂😂😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4316,,10-04-2024 09:35,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4317,,10-04-2024 09:42,,Laprbai ka natija,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4318,,10-04-2024 09:44,,😡,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4319,,10-04-2024 09:51,,Vote ki jaga agr ishe koi Tod de to jyada achha h,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4320,,10-04-2024 09:51,,Iski maa ka bh.,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4321,,10-04-2024 09:57,,Uske baap ne ne kiya na sala pareshan tha tab,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4322,,10-04-2024 10:00,,Itna gir skti h ye,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4323,,10-04-2024 10:00,,Ek khich lga,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4324,,10-04-2024 10:02,,Bc,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4325,,10-04-2024 10:03,1,Please tag random sena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4326,,10-04-2024 10:03,1,#randomsena🚩 #randomsena #randomsenasupport,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4327,,10-04-2024 10:25,,@randomsena  take action🙌,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4328,,10-04-2024 10:25,,Us rat iska baap so jata to acha tha,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4329,,10-04-2024 10:26,,कहा है @rendom.sena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4330,,10-04-2024 10:26,,@randomsena  कहा है हिन्दू शेर,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4331,,10-04-2024 10:26,,कहा है  @randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4332,,10-04-2024 10:27,,भाइयो @randomsena को टेग करो,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4333,,10-04-2024 10:37,,हरकतें लोगों का चरित्र बताती हैं अच्छी हरकतें अच्छा और नीच हरकतें नीच ।,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4334,,10-04-2024 10:38,,यही दशा उनकी है जो सत्ता के लिए  अपने आधार सनातन धर्म का विरोध करते हैं ।,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4335,,10-04-2024 10:41,,Ab main usko bina condom laga kar chodunga...😂😂😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4336,,10-04-2024 11:03,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4337,,10-04-2024 11:07,,Bhot accha kiya 😂😂😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4338,,10-04-2024 11:08,,Aab smj aya hindu hindu krte rhte 😂😂😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4339,,10-04-2024 11:13,,@randomsena 🚩🚩,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4340,,10-04-2024 11:14,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4341,,10-04-2024 11:33,,"Sabhi hindu dharm ke khilaaf hai aab time aa gaya hai sabhi sath raho or kuch galat ho usko bahi 10 foot dharti me gaad do, jai shree ram 🚩",https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4342,,10-04-2024 11:50,,Bhai ek dhandhe krne wali se kya hi ummeed laga sakte ho.,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,4343,,10-04-2024 11:57,,Kon hezde he jo in r... Ko teket de Raha he...jo hindu bolna ya hindu devta wo ka majak udana he to.ham ate he aap ki pash ushi undaz me ham aapko shikhayege ki bhagvan ka khof. Kiya hota he.yahi ni ye mat bholo ki jeshi bhagvan hamare dartipar he veshi hi rakshash.danav bhi jevit he our unko Taj mahakal he.hame aagiya meli to sayad aap patal me bhi CHP nahi pavoge.....,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
